id,name,telphone,address,city-region,city,province-region,province,place
11667,六安汇添汽车销售服务有限公司,0564-3960336,安徽省六安市金安经济开发区312国道胜利南路西侧,12249,,,,"116.617657,31.767397"
12249, 舒城景瑞汽车服务有限公司,0564-8567177,舒城县桃溪镇合安路西北侧,12249,,,,"116.987715,31.49587"
11653,马鞍山伟厚汽车销售服务有限公司,0555-6759999,马鞍山当涂经济开发区,12212,,,,"118.504752,31.646298"
12212,马鞍山瑞洲汽车销售服务有限公司,0555-7197999,湖西南路152号,12212,,,,"118.504699,31.646554"
11657,宿州市万上汽车销售服务有限公司,0557-2652999,"宿州市经济技术开发区西昌南路东侧
（外环南路与西昌南路交叉路口）",11657,,,,"116.977987,33.610838"
12272,宿州亿之杰汽车销售服务有限公司,0557-2870999,安徽省宿州市市辖区循环经济示范园仁和路东侧800米,11657,,,,"117.051969,33.638016"
11659,铜陵金丰鑫海汽车贸易有限公司,0562-6822777,铜陵市铜芜路铜陵国际汽车城,11659,,,,"118.320423,32.270318"
11644,芜湖亚夏轿车销售服务有限公司,0553-2870558,芜湖市弋江北路亚夏汽车城,11644,,,,"118.406323,31.366638"
11665,芜湖伟胜汽车销售服务有限公司,0553-5882288,鸠兹家苑南门斜对面翰文中学向东200米 芜湖汽车服务中心（芜宣高速北侧、纬次路南端鸠兹家苑南门对面）2号地块,11644,,,,"118.420304,31.374431"
11650,宣城亚绅汽车销售服务有限公司,0563-2628666,安徽省宣城市经济技术开发区昭亭南路亚夏汽车城,12291,,,,"118.984266,30.612149"
12291,宣城亚夏北现汽车销售服务有限公司,0563-2527166,安徽省宣城市宣州区宁阳路亚夏汽车文化财富广场,12291,,,,"118.836914,30.94807"
12138,福建省福鼎市宏顺汽车维修有限公司,0593-7871555,福建省福鼎市星火工业园区18号,12138,,,,"120.209422,27.302879"
11810,福清市吉诺汽车贸易有限公司,0591-85257111,福清市清荣大道石竹街道前亭村,11810,,,,"119.342973,25.726496"
11804,福州中诺汽车有限公司,0591-83530300,福州市仓山区则徐大道625号,11807,,,,"119.352576,26.021219"
11807,福建中源汽车销售有公司,0591-88809777,福建省福州市晋安区前横路199号,11807,,,,"119.359717,26.090435"
11813,福建新锐汽车销售服务有限公司,0591-22263688,福建省闽侯县尚干镇祥通路11号,11807,,,,"119.386828,25.924157"
12185,福州华威机动车修理有限公司,0591-83501291,福州市仓山区建新镇长埕路269号,11807,,,,"119.296122,26.014571"
12190,福州吉诺中凯汽车有限公司,0591-22931111,福建省福州市闽侯县上街镇新峰村惠好路（惠好集团正对面）,11807,,,,"119.204667,26.079562"
11809,龙岩通顺汽车销售服务有限公司,0597-2361666,龙岩市东城东新路148号,11809,,,,"117.051883,25.119231"
11814,龙岩中天汽车销售服务有限公司,0597-5306008,龙岩市新罗区龙门镇第十中学路口旁,11809,,,,"116.972087,25.103105"
11818,南平吉诺龙鑫汽车销售服务有限公司,0599-8806777,南平市延平区西芹镇水溪口,11818,,,,"118.130239,26.589263"
12312,宁德市优品汽车有限公司,0593-2935968,宁德市蕉城京都商贸区站前路南侧（后岗环岛加油站旁）,12312,,,,"119.542619,26.639121"
11808,福建奇奇工贸有限公司,0594-2889938,福建省莆田市荔城区西天尾镇龙山村,11808,,,,"119.058483,25.478379
"
12105,仙游县阿强汽车销售服务有限公司, ,仙游县赖店镇罗峰村,11808,,,,"118.745127,25.337493"
11803,泉州中达汽车销售服务有限公司,0595-22350333,泉州市鲤城区南环路田洋村路口（雷克萨斯４Ｓ店旁）,11803,,,,"118.532921,24.912324"
11806,晋江市远通汽车销售服务有限责任公司,0595-22926766,福建省晋江市泉安南路新华都商场南100米北京现代4S店,11803,,,,"118.572852,24.795591"
11812,泉州市华友汽车销售有限公司,0595-27739999,泉州市丰泽区海峡体育中心北区商业街B幢,11803,,,,"118.667629,24.934672"
12192,泉州北现合众汽车销售有限公司,0595-82252277,晋江市新塘街道荆山达狮雄汽车城北现合众店,11803,,,,"118.611535,24.773532"
12239,泉州国贸启润汽车销售服务有限公司,0595-22621222,清骺发区迎宾大道北京现代4S店,11803,,,,"118.551792,24.876087"
11817,三明吉诺中源汽车销售服务有限公司,0598-8959900,福建省三明市新市北路闽中汽车城,11817,,,,"117.661206,26.286224"
11805,厦门国戎汽车销售服务有限公司,0592-5703333,厦门市湖里区嘉禾路598号佳益工业园B栋底层,11805,,,,"118.123686,24.525125"
11811,厦门国贸启润汽车销售服务有限公司,0592-5377555,厦门市思明区湖滨北路101号滨北汽车城之17 ,11805,,,,"118.10506,24.488809"
11815,厦门国贸宝润汽车服务有限公司,0592-6880790,厦门市海沧区中沧东路8号,11805,,,,"118.015552,24.496594"
11816,漳浦安泰汽车销售有限公司,0596-3263456,福建省漳州市漳浦县大南坂镇通站大道9号,12233,,,,"117.598243,24.115368"
12233,漳州福丰汽车销售有限公司,0596-6105777,龙文区水仙大街与迎宾路交叉口以西,12233,,,,"117.73709,24.506666"
12049,白银恒信华通汽车销售服务有限公司,0943-8836345,白银市白银区中小企业创业基地,12049,,,,"104.145139,36.518718"
12051,定西恒信华通汽车销售服务有限公司,0932-8318999,定西市安定区南川开发区北京现代4S店,12051,,,,"104.644283,35.551427"
12045,嘉峪关市飞瑞汽车销售服务有限责任公司,0937-6316909,甘肃省嘉峪关市钢城路968号(污水处理厂西侧）,12045,,,,"98.311138,39.785589"
12225,金昌市金奥顺驰商贸有限公司,0935-8330309,金川区长沙路47号,12225,,,,"102.242841,38.533244"
12053,酒泉吉元利达汽车销售服务有限公司,0937-2822555,酒泉市肃州区西郊工业园区纬一路9号,12053,,,,"98.42893,39.765806"
12044,甘肃通汇汽车销售服务有限公司,0931-8701555,甘肃省兰州市城关区盐场路165号（西北汽车城院内）,12055,,,,"103.85264,36.076724"
12046,兰州金岛兴合汽车销售服务有限公司,0931-7706019,兰州市安宁区北滨河西路88号,12055,,,,"103.637659,36.144824"
12052,甘肃京瑞达汽车销售有限公司,0931-8613222,甘肃省兰州市皋兰县忠和镇忠和村（城关区大沙坪8公里）,12055,,,,"103.829466,36.127967"
12055,甘肃永丰北现汽车销售服务有限公司,0931-2550111,兰州市七里河区南滨河中路1155号,12055,,,,"103.741667,36.080329"
12257,临夏州京华汽车销售有限公司,0930-6662478,临夏市南龙镇牛津河大道穆斯林物流园区华仕捷汽车城,12257,,,,"103.242024,35.591771"
12152,临夏前进汽车销售服务有限公司,0930-6283545/6289989,甘肃省临夏市城关镇祁家村十三社（州农科所对面）,12152,,,,"106.287393,29.943903"
12048,平凉恒信华通汽车销售服务有限公司,0933-8695553,工业园区东一路,12048,,,,"106.765065,35.514938"
12151,庆阳惠通汽车销售服务有限责任公司,0934-8611111/5988001,甘肃省庆阳市广场南路(惠通大厦院内),12151,,,,"107.645996,35.726615"
12347,庆阳恒荣汽车销售服务有限公司,0934-8665111,西峰区庆化大道大道南段（王岭煤场对面）,12151,,,,"107.635629,35.726505"
12047,天水永林汽车销售服务有限公司,0938-6837111,天水市麦积区花牛镇花牛村（天水机场东侧）,12047,,,,"105.875891,34.559901"
12054,武威市泰和昌汽车销售服务有限公司,0935-6988996/6988998,甘肃省武威市凉州区南二环路28区(南入市广场斜对面）,12054,,,,"102.64188,37.911538"
12050,张掖市银通汽车销售有限公司,0936-8683666,甘肃省张掖市甘州区昆仑大道东侧,12050,,,,"100.486701,38.970358"
12078,广西联泰汽车销售服务有限公司,0776-2222090,百色市右江区进城大道与东环路交汇处,12078,,,,"106.672489,23.859356"
12079,北海金钰汽车销售服务有限公司,0779-2665777,北海市南珠大道南地海江南对面（东风日产旁边）,12079,,,,"109.177209,21.503429"
12072,贵港市中博汽车销售服务有限责任公司,0775-4369988,贵港市金港大道与西环路交汇处,12314,,,,"109.572304,23.107118"
12314,贵港市博途汽车销售服务有限公司,0775-4359988,贵港市港北区根竹乡江口村,12314,,,,"109.538896,23.120669"
12067,桂林顺景汽车销售有限公司,0773－2638999,桂林市八里街经济开发区灵川大道56号,12067,,,,"110.31426,25.353738"
12077,桂林万亚汽车销售有限公司,0773-2555222,桂林市秀峰区机场路路口村东南侧,12067,,,,"110.238552,25.264012"
12076,河池明远汽车有限公司,0778-2272988,河池市东江镇百旺社区中村（金城江区人民法院对面）,12076,,,,"108.095735,24.687756"
12154,广西贺州市润丰小汽车服务中心,0774-5128909,广西贺州市八步区八达中路188号,12154,,,,"111.578113,24.422124"
10519,恒翔来宾店,,来宾市兴宾区盘古大道116号,10519,,,,"109.231833,23.750563"
12071,柳州市恒翔汽车销售服务有限公司,0772-8252800,柳州市东环大道161号,12214,,,,"109.442895,24.364247"
12214,柳州胜现汽车销售有限公司,0772-8803999,柳州市柳南区广西汽车贸易园广汽路5号,12214,,,,"109.370226,24.313982"
12068,广西通源汽车销售服务有限公司,0771-4884889,广西南宁市江南区白沙大道67号,12359,,,,"108.303889,22.782243"
12069,广西鑫广达汽车贸易有限公司,0771-3218119,南宁市高新区科园大道59号,12359,,,,"108.27794,22.868466"
12075,广西全越汽车服务有限公司,0771-3186706,广西南宁市兴宁区秀厢大道68-1-2号,12359,,,,"108.367167,22.868427"
12350,广西宝资润鑫汽车销售服务有限公司,0771-4889122,江南区南站大道38号,12359,,,,"108.25116,22.777915"
12359,南宁恒信路通汽车销售服务有限公司,0771-4928448,南宁市高新区罗文大道50号,12359,,,,"108.219273,22.841508"
12073,钦州市恒骋汽车销售服务有限公司,0777-5312088,广西钦州市扬帆北大道华龙街6-3号,12073,,,,"108.650643,21.965019"
12074,梧州金欣汽车有限公司,0774-3897777,梧州市万秀区上都连冲（车管所旁）,12074,,,,"111.412398,23.480565"
12070,广西玉林市得利汽车销售服务有限公司,0775－2693366,玉林市二环东路31号,12070,,,,"110.200993,22.636461"
11745,安顺恒信德龙汽车销售服务有限公司,0851-33604999,贵州省安顺市西秀区工业园区二六路1.6公里处,11745,,,,"106.00837,26.280271"
11750,贵州佰润京汉汽车销售服务有限公司,0857-8630777,毕节市碧阳大道中段小坝路口,11750,,,,"105.395513,27.267771"
11748,都匀恒信华通汽车销售服务有限公司,0854-8314448,甘塘产业园区文明村佘家庄,11748,,,,"107.46675,26.316094"
11739,贵州乾通北现汽车销售服务有限公司,0851-83713555,贵州省贵阳市花溪区孟关乡孟关国际汽贸城内,11749,,,,"106.750239,26.406129"
11741, 贵州宏健东汽车销售服务有限公司,0851-83809951,贵州省贵阳市小河区西南环线北侧（小河21路公交车终点站旁）,11749,,,,"106.693226,26.516161"
11742,贵州安泰和汽车销售有限公司,0851-88589111,贵阳市乌当区新添大道北段29号,11749,,,,"106.760844,26.631287"
11749,贵州瀚羿睿骏汽车销售服务有限公司,0851-82713111,金马大道旁（金清大道转金马大道前行2000米）贵阳致尚汽车生活广场,11749,,,,"106.513883,26.569118"
11752,贵州华瑞兴汽车贸易服务有限公司,0851-84848187,贵州省贵阳市云岩区金阳大道南段118号华通汽车城北现店,11749,,,,"106.639468,26.597081"
11747,凯里恒信德龙汽车销售服务有限公司,0855-3970668,贵州省凯里市鸭塘镇舟溪路口南300米（原职院驾校处）,11747,,,,"107.918559,26.536445"
12135,凯里市贵兴汽车修理厂,0855-8121256,贵州省凯里市迎宾大道凯运司大修厂内,11747,,,,"107.971471,26.575823"
11744,六盘水远现汽车销售服务有限公司,0858-8606000,贵州省六盘水市红桥新区红山大道八号路段,11744,,,,"104.916794,26.540655"
12285,贵州黔道汽车产业投资有限责任公司,0858-2186777,贵州盘县红果镇盘州大道,11744,,,,"104.457849,25.726218"
11743,铜仁恒信华通汽车销售服务有限公司,0856-3237555,铜仁市万山区谢桥新区塘家寨村火焰塘村民组63号铜大高速出入口（铜仁南）下高速前行200米,11743,,,,"109.172369,27.690652"
11746,贵州林兴汽车销售服务有限公司,0859-3379799,贵州省兴义市坪东大道延伸段木贾物流园,11746,,,,"104.865879,25.129152"
11740,遵义市千乘汽车销售服务有限公司,0851-28425000,贵州省遵义市遵南大道北段东侧,11740,,,,"106.889638,27.636924"
11751,遵义市普汇汽车销售服务有限公司,0851-23160002,遵义市汇川区汇川大道南段,11740,,,,"106.950267,27.74436"
12275,遵义市汇工汽车销售服务有限公司,0851-23160002,贵州省遵义市汇川区董公寺镇和平村汇川汽博城第18号,11740,,,,"106.928447,27.785221"
10520,京诚儋州店,,儋州市中兴大道华诚汽车超市（儋州市财政局斜对面）,10520,,,,"109.61135,19.525382"
11905,海南京诚汽车销售服务有限公司,0898-68636363,海口市南海大道西8号,11905,,,,"110.297082,20.001799"
11907,海南华诚汽车销售服务有限公司,0898-65720331,海口市琼山区琼山大道文雅经济社,11905,,,,"110.418678,19.997059"
11906,三亚骏诚汽车销售服务有限公司,0898-88665223,三亚市迎宾大道龙坡村路口西侧389号,11906,,,,"110.418678,19.997059"
11959,保定轩宇世纪汽车贸易有限公司,0312-3336986,保定市朝阳北大街1233号,11959,,,,"115.47536,38.909825"
11970,保定市天华汽车贸易有限公司,0312－5918858,保定市长城南大街1485号,11959,,,,"115.513699,38.83514"
11971,涿州市朝阳世纪汽车销售服务公司,0312－3638222,涿州市107国道桃园路西口北京现代4S店,11959,,,,"115.969626,39.487348"
11988,保定市嘉通汽车销售有限公司,0312-5953333,保定市南二环路929号,11959,,,,"115.451223,38.826958"
11995,保定轩宇瑞浩汽车销售服务有限公司,0312-2351099,河北省定州市定曲路保定工业学校西行100路南,11959,,,,"114.92971,38.555179"
12117,保定北健信诚汽车销售服务有限公司,0312-5632111,易县章村,11959,,,,"115.543213,39.359942"
10490,安捷黄骅店,,黄骅市开发区银河路与泰山道交叉口,10490,,,,"117.33453,38.349133"
11972,沧州恒源汽车销售服务有限公司,0317-3505155,沧州市新华区长芦南大道代家坟西侧（东外环）,10490,,,,"116.90237,38.292518"
11974,沧州安捷汽车销售服务有限公司,0317-5673777,沧州市运河区小王庄镇韩家场村,10490,,,,"116.855696,38.353918"
11980,沧州市蓝池泰龙汽车销售服务有限公司,0317-2051222,沧州市运河区海河路与朝阳大街交叉口东北侧,10490,,,,"116.845129,38.279787"
11985,任丘市宏丰汽车销售服务有限公司,0317-2627288,任丘市经济技术开发区（迎宾道东侧）,10490,,,,"116.127358,38.748206"
11969,承德市冀东乐业汽车销售服务有限公司,0314-2120299,河北省承德市双桥区大石庙镇偏岭南,11998,,,,"117.991943,40.892764"
11998,承德万森汽车销售有限公司,0314-7578668,河北省承德市双滦区松狮线13号,11998,,,,"117.842465,41.025789"
12146,定州市九洲汽车修理厂,0312-2311999/2315866,河北省定州市清风北路路东300米,12146,,,,"115.004735,38.53807"
10486,嘉华永年店,&amp;nbsp;,永年县火炬路东段路南众腾汽车城,10486,,,,"114.511259,36.791376"
11961,邯郸市嘉华汽车销售服务有限公司,0310-7123111,邯郸市高开区东环路北头路东（联华汽车广场）,10486,,,,"114.542256,36.648516"
11978,邯郸市华宝汽车销售服务有限公司,0310-5509550,邯郸市邯山区南环路与机场路交叉口西行2公里路南（赵王城遗址公园南门对面）,10486,,,,"114.435725,36.572329"
11984,邯郸市远洋汽车销售服务有限公司,0310-5602333,邯郸市北环路88号,10486,,,,"114.474298,36.657683"
11991,武安市悦华汽车销售服务有限公司,0310-5631111,武安市东环路北头,10486,,,,"114.244497,36.712635"
11992,邯郸恒信华通汽车销售服务有限公司,0310-5601811,邯郸市复兴区复兴路北侧工厂342号,10486,,,,"114.459325,36.61509"
12348,武安市仁丰汽车销售服务有限公司,0310-5631111,武安市河渠村东邯武复线与下河路交叉路口东北角,10486,,,,"114.243098,36.712563"
12357,邯郸市峰和汽车销售服务有限公司,0310-5511789,河北省邯郸市复兴区北环路88号（现代汽贸城内）,10486,,,,"114.473111,36.656809"
12360,邯郸市嘉和汽车销售服务有限公司,0310-7123111,河北省邯郸市经济开发区东环路北头路东（联华汽车广场院内）,10486,,,,"114.542647,36.649098"
10489,恒源泊头店,,泊头104国道货场北行50米，原外贸大楼对面,11979,,,,"116.597621,38.065106"
11965,衡水德昌汽车贸易有限公司,0318－7098555,河北省衡水市开发区昌明南大街369号,11979,,,,"115.64435,37.743832"
11979,衡水衡冲汽车销售服务有限公司,0318-2232988,衡水市北外环与榕花大街交叉口东行300米路北,11979,,,,"115.713051,37.775791"
12145,涞源县天利车业,0312-7327100,河北省保定市涞源县108国道泉坊转盘往西200米路北,12145,,,,"114.727319,39.351775"
10491,亿龙文安店,0316-5230866,河北省文安县国泰道254号,11990,,,,"116.458601,38.865569"
11967,廊坊市瑞龙伟业汽车销售有限公司,0316－2057888,河北省廊坊市广阳区东外环路188号,11990,,,,"116.743772,39.525866"
11973,霸州市亿龙汽车销售服务有限公司,0316-7110995,河北省霸州市城内四街106国道西侧上海大众北侧,11990,,,,"116.395342,39.095622"
11990,廊坊万运汽车销售有限公司,0316-2803188/99,河北省廊坊市开发区金源道80号,11990,,,,"116.762092,39.57988"
11999,三河市和鑫汽车销售有限公司,0316-3301666,三河市高楼镇燕灵路南侧,11990,,,,"116.862953,39.993236"
11958,秦皇岛瑞通佰盛汽车销售服务有限公司,0335-5999958,河北省秦皇岛市经济技术开发区峨眉山北路新管委西侧,11982,,,,"119.535978,39.944955"
11982,秦皇岛庞大广盈汽车销售服务有限公司,0335-3529703,秦皇岛市海港区北部工业园区新102以南红旗北路以西,11982,,,,"119.591509,39.990386"
12208,秦皇岛荣德汽车服务有限公司,0335-3536789,秦皇岛市海港区北环路33号,11982,,,,"119.635706,39.97484"
11957,河北骏通汽车贸易有限公司,0311－86125611,石家庄市南二环东路5号,11957,,,,"114.522297,38.007957"
11960,河北盛文汽车贸易有限公司,0311－85677177,石家庄市北二环东路86号,11957,,,,"114.556687,38.079797"
11968,河北广德行汽车销售服务有限公司,0311-83807888,石家庄西二环与新石中路交叉口东北角,11957,,,,"114.445218,38.021539"
11977,河北天徽志远汽车销售服务有限公司,0311-89255255,石家庄市新华区西三庄大街185号,11957,,,,"114.456119,38.101724"
11987,河北国和众现达汽车销售服务有限公司,0311-85818388,石家庄市裕华区裕华东路166号,11957,,,,"114.578802,38.04174"
11993,河北正博汽车贸易有限公司,0311-85950112,正定县车站南大街148号,11957,,,,"114.553797,38.14108"
11996,河北天松汽车贸易有限公司 ,0311-88237888,高新区华山街121号,11957,,,,"114.633458,38.045949"
12118,石家庄鹿泉骋, 0311-67361110,鹿泉昌盛大街103号,11957,,,,"114.37764,38.074069"
12204,河北翼路翔汽车贸易有限公司,0311-88580555,南环路北交警大队东临,11957,,,,"114.516444,38.007043"
12222,河北致祥汽车销售有限公司, ,河北省石家庄市晋州市中兴路与东环路交叉口西北角,11957,,,,"115.081866,38.03118"
10487,冀东玉田店 ,&amp;nbsp;,河北省唐山市玉田县高新技术产业园银河中学东侧北京现代专营店,10487,,,,"117.717588,39.901318"
10488,冀东乐亭店,&amp;nbsp;,乐亭县金融街与东外环交叉口北行一百米路东,10487,,,,"117.717588,39.901318"
11962,唐山海洋汽车服务有限公司,0315-2989955,唐山市新华东道与开越路交叉口路南（市新车管所南0,10487,,,,"118.261923,39.633352"
11964,唐山冀东广大汽车销售服务有限公司,0315-2960711,唐山市路南区唐柏路158号,10487,,,,"118.203659,39.600231"
11975,唐山庞大广盛汽车销售服务有限公司,0315-3852298,唐山市高新区新城子,10487,,,,"118.203659,39.600231"
11983,迁安庞大广发汽车销售服务有限公司,0315-5351958,迁安市迁安镇丰安大路2106号,10487,,,,"118.740159,39.98461"
11989,遵化庞大广鸿汽车销售服务有限公司,0315-5208111,遵化市西留村乡白方寺村,10487,,,,"117.959205,40.147851"
12199,唐山荣园汽车销售服务有限公司,0315-3159099,唐山市机场路立交桥北侧荣川汽车园区,10487,,,,"118.184283,39.673541"
12147,蔚县华众汽车技术服务有限公司,0313-7019922/7019932,河北省张家口蔚县前进东路东盛南街,12147,,,,"114.616652,39.84077"
11963,邢台京鹏贸易有限公司,0319－3222155,邢台市迎宾路10号,11986,,,,"114.526416,37.111325"
11981,邢台德翔汽车服务有限公司,0319--7656999,邢台市任县河头村西侧滏阳路南侧,11986,,,,"114.642161,37.109943"
11986,邢台德瑞达汽车服务有限公司,0319-8190555,清河县邢清路南侧,11986,,,,"115.639681,37.068705"
11997,邢台蓝池洋龙汽车销售服务有限公司,0319-5558858,邢台市桥西区汽车文化名城D-3-3,11986,,,,"114.458243,37.104453"
11966,张家口美华汽车贸易有限公司,0313-4087888,张家口市高新区胜利南路105号,12227,,,,"114.616906,39.840853"
11976,张家口市泰成达汽车销售服务有限公司,0313-4052666,张家口市桥东区东兴街龙泉广场南1号,12227,,,,"114.927773,40.814984"
12227,张家口迪悦汽车销售有限公司,0313-7019922,河北省张家口市蔚县蔚州镇东盛南街路东,12227,,,,"114.616634,39.844593"
11675,安阳市福尔福汽车销售服务有限责任公司,0372-3377777,高新区文昌大道中段,11675,,,,"114.364922,36.077285"
11695,安阳市福尔福万源汽贸有限公司,0372-3333777,安阳市龙安区安彩大道中段路北,11675,,,,"114.333615,36.088777"
11711,安阳威佳佳扬汽车销售服务有限公司,0372-2228333,安阳市城乡一体化示范区（新区）文峰大道与崇义路交叉口南侧,11675,,,,"114.437996,36.102411"
12364,滑县中州汽车销售服务有限公司,0372-5570999,滑县中州大道与东环路交叉口德众汽车园北京现代,11675,,,,"114.600382,35.571242"
11680,鹤壁市鹤海汽车销售服务有限公司,0392-2166669,河南省鹤壁市淇滨区黎阳路与嵩山路交叉口向北100米路东,11680,,,,"114.309493,35.764573"
11682,济源市浩轩汽车贸易有限公司,0391-6607666,河南省济源市济新路交警大队东500米路北,11682,,,,"112.648842,35.093326"
11676,焦作市博大伟业汽车销售有限公司,0391-3566099,焦作市高新区迎宾路鑫博大汽贸城,11676,,,,"113.265126,35.178739"
11702,焦作市博大兴业汽车销售有限公司,0391-3690999,河南省焦作市丰收路与孟州路交叉口北50米路西,11676,,,,"113.236205,35.212122"
12311,武陟县通泰汽车销售服务有限公司,0391-6319222,武陟县龙源路与黄河大道交叉口西100米（中星之宝院内）,11676,,,,"113.418016,35.116962"
11685,开封天翔汽车销售服务有限公司,0371-23366999,开封市宋城路中段(豪德转盘向西2公里）,12224,,,,"114.292996,34.79244"
12224,开封天行健汽车销售服务有限公司,0371-23229777,金明大道与魏都路交叉口向西500米路南,12224,,,,"114.301276,34.783589"
11672,洛阳市灾诒毕制车销售服务有限公司,0379-65282999,洛阳市西工区纱厂西路97号,12205,,,,"112.422735,34.684947"
11690,洛阳市德众胜达汽车销售服务有限公司,0379-63631001,洛阳市高新技术产业开发区河洛大道009号,12205,,,,"112.412388,34.629673"
11705,洛阳众腾汽车销售服务有限公司,0379-60602020,洛阳市e河区九都东路与启明南路交叉口向南100米,12205,,,,"112.512797,34.684969"
12205,洛阳威佳佳盛汽车销售服务有限公司,0379-60652299,洛阳市高新开发区河洛路与安康路交叉口向北500米威佳汽车博览中心3号,12205,,,,"112.345752,34.606532"
12246,偃师泽润汽车销售服务有限公司,0379-65093366,偃师市城关镇杏园村高速引线东陇海铁路北（偃师龙腾汽车贸易有限公司院内）,12205,,,,"112.760571,34.742936"
12327,洛阳普旭汽车销售服务有限公司,0379-65590022,河南省洛阳市洛龙区政和路1号,12205,,,,"112.476536,34.628132"
11673,漯河润中汽车销售服务有限公司,0395-3322995,河南省漯河市辽河路与107国道交汇处北300米,11673,,,,"113.994931,33.600953"
12193,漯河润达汽车销售服务有限公司,0395-3335700,河南省漯河市源汇区107国道与漯舞路交叉口向西600米众汇汽车广场,11673,,,,"114.000367,33.553851"
11688,南阳市中澳汽车销售有限公司,0377-62135678,南阳市北京大道北段路西（希望饲料斜对面）,11688,,,,"112.495488,33.025019"
11689,南阳威佳实业有限公司,0377-63481111,南阳市信臣路（老312国道）市检察院斜对面,11688,,,,"112.603738,33.029357"
11710,南阳市德众时代汽车销售服务有限公司,0377-60693999,仲景北路车管所南50 米,11688,,,,"112.570502,33.057471"
12197,邓州恒信华通汽车销售服务有限公司,0377-60692333,邓州市迎宾大道与207国道交叉口附2号,11688,,,,"112.161244,32.682302"
11700,平顶山市得普汽车销售有限公司,0375-3983777,平顶山市建设路东段与丰源街交叉口西侧 ,12104,,,,"113.407769,33.737647"
12104,平顶山市瑞亿汽车销售服务有限公司, ,河南省平顶山市卫东区矿工路与东环路交叉口向西300米路南,12104,,,,"113.352733,33.746072"
12253,平顶山市润嘉汽车销售有限公司,0375-6196777,卫东区建设路东段661号,12104,,,,"113.402369,33.739336"
12308,平顶山市瑞行汽车销售服务有限公司,0375-5072766,鲁山县花园路南段滨河丽景楼下,12104,,,,"112.936172,33.724555"
12328,河南瑞格汽车销售服务有限公司,0375-2669777,新华区平安大道与西环路口东100米路北,12104,,,,"113.258303,33.772916"
11677,濮阳市华瑞璞光汽车销售服务有限公司,0393-2059888,中原路与106国道交叉口西200米路南,11704,,,,"115.122785,35.776309"
11704,濮阳市璞润机电设备有限公司,0393-4498050,濮阳市中原路与濮水路交叉口东南角,11704,,,,"115.080922,35.783731"
12351,三门峡众腾汽车销售有限公司,0398-2180909,三门峡市湖滨区连霍高速东出口北侧瑞通汽车城内,12351,,,,"111.26061,34.73791"
11681,商丘宝志汽车销售服务有限公司,0370-2770000,商丘市平原路新师院南侧,12247,,,,"115.630882,34.436549"
11694,商丘天泽汽车销售服务有限公司,0370-3908999,商丘市金桥路与锦绣路交叉口西100米路北,12247,,,,"115.600244,34.449968"
11697,永城金祥汽车销售服务有限公司,0370-5183333,永城市芒山路南段汽车城北京现代金祥店,12247,,,,"116.431321,33.897182"
12247,商丘普祥汽车销售有限公司,0370-2597666,商丘市城乡一体化示范区星林南路200米路东,12247,,,,"115.69083,34.394167"
11678,新乡市兆阳汽车销售服务有限公司,0373-2198999,新乡市卫滨区解放大道南146号,11714,,,,"113.870756,35.295052"
11693,新乡市锦程汽车销售服务有限公司,0373-5813333,新乡市南环路与振中路十字路口东南角,11714,,,,"113.901801,35.264518"
11698,长垣大广汽车销售服务有限公司,0373-8623333,河南省新乡市长垣县大地亚飞汽车城院内,11714,,,,"114.652665,35.186107"
11706,新乡东安远达汽车销售服务有限公司,0373-7771333,新乡市新东产业集聚区东安汽车园内,11714,,,,"114.008839,35.30202"
11714,辉县市启航汽车服务有限公司,0373-6259977,辉县市三里屯转盘向东600米路南,11714,,,,"113.828226,35.448263"
11679,信阳全程汽车销售服务有限公司,0376-3809577,河南省信阳市312国道（银钱村）北京现代4S店,11679,,,,"114.154211,32.132725"
11703,信阳和润汽车销售服务有限公司,0376-6798999,信阳市工业城312国道与京港澳高速交叉口向西500米路南,11679,,,,"114.207714,32.132866"
