vd_salePhone,vd_serviceCode,vd_dealerName,vd_longitude,vd_address,vd_latitude,vc_name,vd_url,vd_dealerCode,vd_dealerType,vd_city,vd_province,vd_postCode,vd_fax,vp_name,vd_id
0357-3999996,,临汾天健国风汽车销售服务有限公司,111.551245,临汾市尧都区屯里镇贾村北侧天健汽车园一汽大众4s店,36.134388,临汾,,S714030,1,139,23,,,S 山西,885
0357-3989333,,临汾天健思源汽车销售服务有限公司,111.490053,临汾市尧都区尧庙镇霍侯一级公路东侧大韩村口,36.039844,临汾,,S714032,1,139,23,,,S 山西,1059
0354-2442870,,晋中航成轿车销售服务有限公司,112.696895,晋中市汇通路387号,37.730586,晋中,,S714027,1,140,23,030600,,S 山西,331
0351-6072666,,山西中汽贸联汽车销售有限公司,112.536718,太原市新晋祠路二段108号,37.831223,太原,,S714016,1,141,23,030021,,S 山西,327
0351-6329269,,山西志国星赛车发展有限公司,112.534167,山西省太原市新晋祠路488号（万国汽贸园内）,37.801014,太原,,S714009,1,141,23,30021,,S 山西,333
0351-8786588 ,,山西大昌轿车销售服务有限公司,112.552356,山西省太原市学府西街9号（山姆士超市东100米）,37.814446,太原,,S714019,1,141,23,030031,,S 山西,335
0351-7998898,,山西大昌通源汽车销售服务有限公司,112.559031,山西省太原市平原南路88号J号,37.783399,太原,,S714026,1,141,23,030032,,S 山西,701
0356-2060111,,晋城市英纳威汽贸有限公司,112.886984,山西省晋城市开发区兰花路1383号,35.505397,晋城,,S714033,1,142,23,,,S 山西,841
0530-3131333,,忻州大昌汽车贸易有限公司,112.735805,山西省忻州市开发区汽贸园一汽大众4s店,38.472182,忻州,,S714031,1,143,23,,,S 山西,1045
0353-4357000,,盂县鑫众汽车销售有限公司,113.474788,山西省阳泉市盂县孙家庄镇乌玉村内,38.073155,阳泉,,S214001,1,246,23,,,S 山西,115
0353-2910002,,阳泉市庞大一众汽车销售有限公司,113.577994,阳泉市郊区黄砂岩村,37.920244,阳泉,,S714022,1,246,23,45000,,S 山西,573
0358-8357908,,山西吕梁大昌众达汽车服务有限公司,111.103054,山西省吕梁市离市区交口镇乔家塔村（山西大昌汽车城）,37.505706,吕梁,,S714024,1,265,23,033000,,S 山西,606
0358-7818278,,孝义市德众汽贸有限公司,111.754854,孝义市府前街西延段高阳镇现代农业园区（三佳汽贸城）,37.148208,孝义,,S214004,1,347,23,,,S 山西,920
029-88889698 ,,陕西东明汽车商行有限公司,108.869954,西安市高新区新区锦业二路63号,34.188920,西安,,S761013,1,123,20,710077,,S 陕西,152
029-84533100    ,,陕西鹰之杰汽车贸易有限公司,108.832502,西安市三桥镇疏导路中段33号,34.277231,西安,,S761009,1,123,20,710086,,S 陕西,153
029-83203511-1,,西安秦川唐都机电汽车配件销售有限公司,109.022895,西安市东郊幸福中路123号,34.268676,西安,,S761007,1,123,20,710043,,S 陕西,269
029-89693500,,陕西百佳汽车贸易有限公司,108.997083,西安市东长安街以南，规划路以北，西榨高速路口以西，航天东路以东,34.242905,西安,,S761003,1,123,20,710054,,S 陕西,406
029-86538718,,陕西天一汽车销售服务有限责任公司,108.943627,西安市文景路22号,34.330161,西安,,S761014,1,123,20,710021,,S 陕西,458
029-83338800,,西安新白云汽车销售服务有限公司,109.057822,西安市哄鄙态区汽车主题公园30号地,34.311302,西安,,S761020,1,123,20,710024,,S 陕西,671
029-89106916,,陕西尊荣致诚汽车贸易有限公司,108.853265,陕西西安未央区六村堡工业园9号 ,34.335133,西安,,S761024,1,123,20,,,S 陕西,994
029-84580808,,西安恒丰四站汽车销售有限公司,108.899093,西安市莲湖区丰登南路四号,34.257646,西安,,S761023,1,123,20,,,S 陕西,1017
029-63601188,,陕西新丰泰骏美汽车销售服务有限公司,109.0438400000,西安市灞桥区东三环与南三环交汇处灞桥东城高端汽车主题公园,34.2938300000,西安,,S761026,1,123,20,710038,,S 陕西,2029
0911-8264008,,延安市宝塔区黄泰有限责任公司,109.440123,延安市枣园路中段,36.630873,延安,,S761010,1,124,20,716000,,S 陕西,154
0912-8752119/8812520,,府谷县恒捷汽贸有限公司,111.039633,府谷县府谷镇沙后河村,39.085656,榆林,,S261004,1,125,20,,,S 陕西,131
0912-3898620,,榆林市恒丰汽贸有限公司,109.741837,榆林市经济开发区210国道经济开发区汽贸区,38.246457,榆林,,S761005,1,125,20,719000,,S 陕西,151
0912-6088800,,榆林市恒源汽贸有限公司,109.737236,陕西省榆林市草海则村,38.225228,榆林,,S761015,1,125,20,719000,,S 陕西,511
0912-2373880,,神木县恒捷汽贸有限公司,110.442182,榆林市神木县第二新村汽车城,38.873029,榆林,,S761022,1,125,20,719300,,S 陕西,735
0912-4628766,,靖边县恒博汽贸有限公司,108.775186,靖边县张家畔镇寨山307国道南,37.578804,榆林,,S261003,1,125,20,718500,,S 陕西,807
0915-3325151,,安康市庞大一众汽车销售有限公司,108.996908,安康市江北工业园区钻石西路6号,32.721929,安康,,S761017,1,245,20,725000,,S 陕西,572
0917-3151111,,宝鸡市宝众汽车销售服务有限公司,107.149673,宝鸡市渭滨区高新十二路东,34.421961,宝鸡,,S761016,1,261,20,721013,,S 陕西,592
0916-2605688,,汉中博通汽车销售服务有限公司,107.111635,陕西省汉中市汉台区108国道新民寺段,33.087778,汉中,,S761019,1,288,20,723000,,S 陕西,667
029-33123500,,咸阳恒丰汽贸有限公司,108.715130,陕西省咸阳市北上召汽车产业园一汽大众恒丰4S店,34.336235,咸阳,,S761021,1,299,20,712000,,S 陕西,752
029-33558333,,咸阳恒源汽贸有限公司,108.691061,陕西省咸阳市秦都区玉泉路以北西段,34.345782,咸阳,,S761025,1,299,20,,,S 陕西,1019
0913-5333336,,韩城市众瑞汽车销售有限责任公司,110.457611,韩城市新城区黄河大街北段（韩城职中隔壁）,35.510211,韩城,,S261001,1,307,20,715400,,S 陕西,769
0913-8189988,,渭南佳燕汽车贸易有限公司,109.446221,渭南市乐天大街西段与新盛路十字向西300米路南,34.524713,渭南,,S761018,1,311,20,714000,,S 陕西,11
0919-3150003,,铜川新区黄泰汽车销售服务有限责任公司,108.962023,铜川新区长丰南路,34.905818,铜川,,S261002,1,329,20,,,S 陕西,842
022-60977900,,天津市捷茂通汽车销售有限公司,117.10968,天津市武清区下朱庄街富民路8号,39.366432,天津,,S712012,1,166,25,301700,,T 天津,74
022-84909088,,天津浩众汽车贸易服务有限公司,117.380419,天津空港物流加工区汽车园中路29号,39.165849,天津,,S712004,1,166,25,300308,,T 天津,200
022-23017888,,天津捷通汽车销售有限公司,117.202066,天津市西青区卫津南路王兰庄家电城南,39.052123,天津,,S912003,1,166,25,300381,,T 天津,201
022-88243915/88243029,,天津捷拓汽车销售服务有限公司,117.328714,天津市津南区津港公路八里台示范镇北方汽车园,38.958724,天津,,S712015,1,166,25,300221,,T 天津,202
022-26725008,,天津市捷世通汽车贸易有限公司,117.206940,天津市北辰区新宜白大道万达新城旁,39.204251,天津,,S712003,1,166,25,300400,,T 天津,279
022-25387888,,天津市捷兴汽车商贸有限公司,117.659996,天津市塘沽区河南路1638号,38.998942,天津,,S712005,1,166,25,300455,,T 天津,450
022-68608880,,天津捷众汽车销售有限公司,117.008039,天津市静海经济技术开发区金海道与静文路交口,38.953675,天津,,S712006,1,166,25,301600,,T 天津,532
022-27726100,,天津诚信通汽车销售有限公司,117.118715,天津市西青区西青道231号,39.158690,天津,,S712007,1,166,25,300112,,T 天津,597
022-86907000,,天津庞大一众汽车销售服务有限公司,117.124743,天津市北辰区双街镇京津公路引河桥北庞大汽贸园,39.257910,天津,,S712008,1,166,25,300400,,T 天津,630
022-59786288,,天津捷锐汽车销售有限公司,117.48115,天津市滨海新区大港经济开发区万象路与昌合街交口,38.865226,天津,,S712010,1,166,25,300270,,T 天津,732
022-59781166,,天津海联力通汽车销售服务有限公司,117.394558,天津市津南区咸水沽镇津岐公路73号一汽-大众,38.974668,天津,,S712009,1,166,25,300350,,T 天津,790
022-26800666/022-26800888,,天津市澎众汽车贸易服务有限公司,117.184297,天津市北辰区北辰道2号,39.251534,天津,,S712013,1,166,25,300000,,T 天津,792
022-87921888,,天津华泰通汽车销售有限公司,117.278464,天津市西青经济开发区大寺高新技术产业园储源道15-1号,38.998874,天津,,S712011,1,166,25,300385,,T 天津,805
022-27909777,,天津博兴亚泰汽车销售服务有限公司,117.084468,天津市西青区中北镇卉康道15号,39.122016,天津,,S712014,1,166,25,,,T 天津,849
022-60977088,,天津华世通汽车销售有限公司,117.782493,天津市宁河县津芦南线9号禄鑫工业园内,39.314085,天津,,S253001,1,166,25,,,T 天津,914
15522857260,,天津诚信通汽车销售有限公司宝坻分公司,117.346322,天津市宝坻区南环东路南侧（机动车交易市场西区）,39.715832,天津,,7581210A1,4,166,25,300000,,T 天津,1147
18622231917,,天津市捷兴汽车商贸有限公司开发区分公司,117.70035,天津市经济技术开发区黄海路133号,39.051465,天津,,7581208A1,4,166,25,300000,,T 天津,1148
18920160663,,天津市捷世通汽车贸易有限公司蓟县分公司,117.425193,天津市蓟县别山镇管城村中昌南路东侧,39.999522,天津,,7581219A1,4,166,25,300000,,T 天津,1149
18602266772,,天津浩众汽车贸易服务有限公司长江道店,117.155495,天津市南开区长江道94号,39.13617,天津,,7581202A1,4,166,25,300000,,T 天津,1152
0991-2657555-1,,乌鲁木齐庞大腾众汽车销售有限公司,87.652052,乌鲁木齐市天山区大湾北路东十一巷29号,43.780811,乌鲁木齐,,S765016,1,120,19,,,X 新疆,130
0991-3329766,,新疆天汇华宇汽车销售服务有限责任公司,87.631234,新疆乌鲁木齐市米东区永顺街,43.953607,乌鲁木齐,,S765008,1,120,19,830011,,X 新疆,159
0991-6656956,,新疆汇捷汽车销售服务有限责任公司,87.550609,乌鲁木齐市北京北路248号,43.903567,乌鲁木齐,,S765007,1,120,19,830013,,X 新疆,160
0991-4657929,,新疆庞大一众汽车销售服务有限公司,87.612334,新疆乌鲁木齐市南湖北路830号,43.860979,乌鲁木齐,,S765009,1,120,19,830018,,X 新疆,424
0997-2580001,,阿克苏振宇汽车销售有限责任公司,80.282574,阿克苏市英阿瓦提路29号,41.187549,阿克苏,,S765005,1,121,19,843000,,X 新疆,162
0990-6369555,,克拉玛依庞大一众汽车销售服务有限公司,84.902087,克拉玛依市西环路12号（九公里汽车城）,45.564156,克拉玛依,,S765015,1,122,19,834000,,X 新疆,614
0902-2588970,,哈密庞大一众汽车销售服务有限公司,93.576439,哈密北出口303省道西侧,42.874267,哈密,,S765012,1,217,19,839000,,X 新疆,483
0998-6869111,,喀什庞大一众汽车销售服务有限公司,76.034779,新疆喀什市世纪大道21号,39.474627,喀什,,S765011,1,218,19,844000,,X 新疆,484
0996-2157555,,库尔勒庞大一众汽车销售服务有限公司,86.221417,库尔勒市石化大道74号神州汽车城,41.722334,库尔勒,,S765010,1,219,19,841000,,X 新疆,487
0994-2209666,,昌吉市庞大一众汽车销售服务有限公司,87.260958,昌吉市乌伊西路九家沟机动车交易市场庞大汽车城,44.033669,昌吉,,S765014,1,269,19,831100,,X 新疆,613
0993-2702266,,石河子市大得汽车销售服务有限公司,86.058897,新疆石河子市36小区军垦机电园186-1号 ,44.287604,石河子,,S265001,1,354,19,,,X 新疆,968
0999-8055111,,新疆天汇华博汽车销售服务有限公司,81.371807,新疆伊犁州伊宁市南环路二号,43.89314,伊宁,,S765018,1,370,19,,,X 新疆,1048
0891-6865910,,拉萨康达汽贸有限责任公司,91.01821,拉萨市拉贡路3号,29.645073,拉萨,,S954001,1,167,26,850030,,X 西藏,149
0872-2312032,,大理阿鹏有限责任公司,100.251104,云南省大理市经济开发区宾川路202号,25.603089,大理,,S753011,1,184,28,671000,,Y 云南,123
0871-8172539,,云南一汽工贸汽车销售服务有限公司,102.639415,云南省昆明市西山区南过境干道石咀宏业路213号,25.019154,昆明,,S753019,1,185,28,650100,,Y 云南,10
0871-8339111,,云南云汽汽车销售服务有限公司,102.810263,云南省昆明市经济技术开发区6号路与10号路交叉口东南角,24.965231,昆明,,S753022,1,185,28,650106,,Y 云南,122
0871-63529461,,云南金鼎汽车贸易有限公司,102.668955,昆明市高新区海源中路1028号,25.063274,昆明,,S753021,1,185,28,650200,,Y 云南,258
0871-68113999,,昆明谊众汽车销售有限公司,102.757994,昆明市白龙路508号,25.073223,昆明,,S753016,1,185,28,650224,,Y 云南,286
0871-66039018/66039016,,昆明捷通达汽车销售有限公司,103.040443,昆明市嵩明县嵩阳镇环城西路,25.3325,昆明,,S212003,1,185,28,651700,,Y 云南,808
0871-65919888,,昆明涌鑫之众贸易有限公司,102.843465,云南省昆明市呈贡区聚贤街与彩云南路交叉口 ,24.85978,昆明,,S753032,1,185,28,,,Y 云南,985
87163639959,,云南宇泰汽车销售服务有限公司,102.648886,云南省昆明市五华区西北三环海源寺向北一公里处,25.097156,昆明,,S753035,1,185,28,650000,,Y 云南,1130
13888003011,,昆明谊众汽车销售有限公司世博分公司,102.756557,昆明市盘龙区白龙路415-417号,25.068495,昆明,,7585314A1,4,185,28,650000,,Y 云南,1141
0874-3510588,,云南曲靖云鑫工贸有限公司,103.815562,曲靖市环城东路北段,25.545054,曲靖,,S753015,1,186,28,655000,,Y 云南,285
0874-3210666,,曲靖宝捷汽车销售有限公司,103.743332,曲靖开发区西城工业园区人民工社二社一层,25.51977,曲靖,,S753027,1,186,28,655000,,Y 云南,721
0874-7171111,,宣威市添福源汽车贸易有限公司,103.743332,宣威市虹桥街道振兴南路延长线 ,25.51977,曲靖,,S212005,1,186,28,,,Y 云南,921
15877826588,,云南曲靖云鑫工贸有限公司陆良分公司,103.644877,陆良县同乐大道三鑫宏业汽车工贸场地内,25.010694,曲靖,,S753015M1,2,186,28,,,Y 云南,1084
0871-68716199,,安宁谊众汽车销售有限公司,102.449186,云南省安宁市职教基地文丰路文景路交汇处,24.90061,安宁,,S212004,1,187,28,,,Y 云南,837
0875-2206599,,保山联通汽车销售维修有限责任公司,99.200507,保山市隆阳区惠通路,25.139235,保山,,S753013,1,188,28,678000,,Y 云南,124
13988509625,,保山联通汽车销售维修有限责任公司腾冲分公司,98.499243,保山市腾冲县观音塘社区旁（S233道上）,25.04485,保山,,S753013M1,2,188,28,,,Y 云南,1082
0877-2158888,,玉溪驰瑞汽车销售服务有限公司,102.53058,玉溪市高新区腾霄路3号,24.329639,玉溪,,S753023,1,249,28,653100,,Y 云南,583
0619-2716555,,西双版纳捷成通达汽车销售有限公司,100.757565,西双版纳景洪工业园区（嘎栋片区）南溪大道6号,22.015688,西双版纳自治州,,S753026,1,300,28,666100,,Y 云南,753
0870-3155555,,昭通市恒升汽车服务有限公司,103.787511,昭通市昭阳区太平办事处石喳河社区,27.394318,昭通,,S753025,1,305,28,657000,,Y 云南,758
0692-2103636,,德宏龙泰通达汽车销售有限公司,98.591419,云南省德宏州芒市芒市大街4号,24.460525,德宏州,,S212002,1,310,28,678400,,Y 云南,779
0876-2828866,,文山捷惠汽车销售服务有限公司,104.284007,云南省文山州文山市城南片区国际汽车城4SA-04（一汽大众4S店）,23.326744,文山,,S753030,1,318,28,663000,,Y 云南,91
0878-3249399/3249188,,楚雄易通汽车销售服务有限公司,101.551418,云南省楚雄市滇中大商汇二期110号,25.054628,楚雄,,S753029,1,320,28,675000,,Y 云南,814
0888-5340688,,丽江恒盛通达汽车销售有限公司,100.258835,云南省丽江市玉龙县黄山镇南口工业园区,26.82637,丽江,,S212001,1,334,28,,,Y 云南,869
0873-8866288,,红河州捷鸿汽车经贸有限公司,103.343606,红河州红河工业园区生物资源加工区（红河大道个旧团山加油站旁） ,23.38287,红河,,S753031,1,351,28,,,Y 云南,956
0883-2610888,,临沧市添福源汽车贸易有限公司,100.112354,临沧市临翔区缅宁大道214过境线交叉口南亚汽车主题园01号,23.928096,临沧,,S753033,1,359,28,,,Y 云南,1008
0879-2192015,,普洱捷顺通达汽车销售服务有限公司,100.983858,云南省普洱市思茅区振兴北路延长线与20号路交叉口普洱二中旁,22.829597,普洱,,S753028,1,365,28,,,Y 云南,1029
0574-62598800,,余姚宇顺汽车销售服务有限公司,121.135139,浙江省余姚市谭家岭西路688号,30.026579,余姚,,S733038,1,169,27,315408,,Z 浙江,79
0579-83517888,,金华金奥汽车销售服务有限公司,119.695436,浙江省金华市汽车城,29.145886,金华,,S933007,1,170,27,321000,,Z 浙江,241
0579-82175858,,金华宝通汽车有限公司,119.702267,浙江省金华市金东区环城东路167号,29.093474,金华,,S733057,1,170,27,321000,,Z 浙江,660
0579-87139008,,永康市华奥汽车销售服务有限公司,120.077914,浙江省永康市经济技术开发区科源路,28.918142,金华,,S733054,1,170,27,321300,,Z 浙江,731
0577-65176666,,瑞安市国荣汽车维修服务有限公司,120.695968,瑞安市莘塍镇董五村104国道边,27.801117,瑞安,,S733014,1,171,27,325206,,Z 浙江,73
0578-2355022,,丽水市恒昌汽车有限公司,119.946483,丽水市九里湾圳下330国道旁,28.468374,丽水,,S733027,1,172,27,323000,,Z 浙江,78
18767811699,,丽水市恒昌汽车有限公司缙云分公司,119.946483,缙云县330国道,28.468374,丽水,,S733027M1,2,172,27,,,Z 浙江,1090
0575-87105555,,诸暨元通汽车有限公司,120.215853,诸暨市环城西路167号,29.723001,诸暨,,S733075,1,173,27,,,Z 浙江,828
0571-88019000,,浙江一汽汽车销售服务有限公司,120.132004,浙江省杭州市余杭区金昌路2000号,30.353482,杭州,,S733003,1,174,27,311112,,Z 浙江,70
0571-85022985,,浙江省直汽车销售服务有限公司,120.108043,杭州市天目山路321号,30.270969,杭州,,S733034,1,174,27,310013,,Z 浙江,83
0571-57117991,,杭州百年汽车销售服务有限公司,120.314870,杭州市萧山区金城路2717号,30.185537,杭州,,S733039,1,174,27,311217,,Z 浙江,467
0571-58110808,,杭州百瑞汽车有限公司,120.160152,杭州市大关路291号,30.316707,杭州,,S733048,1,174,27,310015,,Z 浙江,576
0571-61118800,,临安元通宝通汽车有限公司,119.694015,杭州市临安市玲珑山路739号,30.209670,杭州,,S733061,1,174,27,311300,,Z 浙江,694
0571-69808886,,桐庐元通汽车有限公司,119.758672,杭州市桐庐县凤川经济开发区凤川大道1号110-118,29.836697,杭州,,S233001,1,174,27,311500,,Z 浙江,806
0571-85381188   ,,浙江元通宝通汽车有限公司,120.180165,杭州市东新路730号,30.32562,杭州,,S733077,1,174,27,,,Z 浙江,839
0571-86959922,,杭州元通宝通汽车有限公司,120.312918,杭州市经济技术开发区下沙路551号,30.303709,杭州,,S733076,1,174,27,,,Z 浙江,907
0571-58123456,,浙江百腾汽车有限公司,120.228016,杭州市滨江区滨康路105号 ,30.186428,杭州,,S733071,1,174,27,,,Z 浙江,983
0571-63167788,,杭州富阳腾远汽车有限公司,119.938031,富阳市银湖街道金桥北路971号 ,30.094648,杭州,,S733088,1,174,27,,,Z 浙江,992
0571-64701006,,杭州康桥新之众汽车有限公司,120.312918,浙江省杭州市建德市新安江街道新衢路100号,30.303709,杭州,,S233006,1,174,27,,,Z 浙江,1014
13989494657,,浙江元通宝通汽车有限公司杭州复兴南街分公司,120.166164,浙江省杭州市复兴南街315、317、319号,30.211342,杭州,,7583308A1,4,174,27,310008,,Z 浙江,1144
0579-85681000,,义乌市恒通汽车销售服务有限公司,120.054188,浙江省义乌市后宅镇汽车城,29.36921,义乌,,S733019,1,175,27,322008,,Z 浙江,75
0577-88731333,,温州市瓯海荣新汽车修配有限公司,120.639593,温州市将军工业区15幢A座,28.010956,温州,,S733010,1,177,27,325000,,Z 浙江,71
0577-86521111,,温州华科欧龙汽车销售服务有限公司,120.746759,温州市龙湾经济技术开发区温州大道268号,27.980035,温州,,S733018,1,177,27,325011,,Z 浙江,240
0577-27779999,,乐清亿荣汽车销售服务有限公司,120.920033,浙江省乐清市柳市镇柳乐路246号,28.066236,温州,,S733024,1,177,27,325604,,Z 浙江,381
0577-59866666,,苍南轿辰康发汽车销售服务有限公司,120.42994,苍南县灵溪镇示范工业园区（华正塑料集团有限公司厂房第13、15幢，一汽大众4S店）,27.535204,温州,,S733085,1,177,27,555800,,Z 浙江,712
0577-21888555,,温州国瑞汽车销售服务有限公司,120.654899,浙江省温州市永嘉县江北街道塘头工业区104国道龙威边,28.056375,温州,,S733060,1,177,27,325102,,Z 浙江,783
0577-55581666,,温州欧龙汽车有限公司,120.675038,温州市瓯海区梧田街道温州汽车城综合展示摊位G2号 ,27.967191,温州,,S733069,1,177,27,,,Z 浙江,934
13857760416,,温州市瓯海荣新汽车修配有限公司泰顺分公司,119.738832,泰顺县泰分路696号,27.55498,温州,,S733010M1,2,177,27,,,Z 浙江,1075
0576-88523999,,台州金桥汽车销售服务有限公司,121.427752,台州市椒江经济开发区白云山南路,28.650975,台州,,S733040,1,178,27,318000,,Z 浙江,76
0576-89228888,,台州市汇腾汽车销售服务有限公司,121.383997,台州市路桥区公园路7号,28.571757,台州,,S733052,1,178,27,318050,,Z 浙江,579
0576-85178555,,台州轿辰康发汽车销售服务有限公司,121.141431,浙江省临海市江南大道595号,28.829049,台州,,S733055,1,178,27,317000,,Z 浙江,656
0576-89509888,,台州康桥众致汽车有限公司,121.045475,浙江省台州市天台县莪园村天台山东路末端,29.121857,台州,,S233004,1,178,27,,,Z 浙江,911
0576-87469999,,玉环协众汽车有限公司,121.238051,浙江省台州市玉环县玉环经济开发区银湖大道汽车城内A9,28.217477,台州,,S733073,1,178,27,,,Z 浙江,1035
18957699668,,台州金桥汽车销售服务有限公司仙居分公司,120.73947,仙居县南峰街道响石山路182号,28.845235,台州,,S733040M1,2,178,27,,,Z 浙江,1091
13357617528,,台州金桥汽车销售服务有限公司台州经济开发区分公司,121.439111,浙江省台州市开发区经一路199号,28.652924,台州,,7583304A1,4,178,27,318000,,Z 浙江,1140
0575-86315555,,新昌县越达汽车有限公司,120.857783,新昌县新嵊汽车城内,29.527675,绍兴,,S233002,1,179,27,312500,,Z 浙江,22
0575-88360018,,绍兴清风汽车销售服务有限公司,120.603905,绍兴市会稽路505号,29.974199,绍兴,,S733028,1,179,27,312000,,Z 浙江,243
0575-88938888,,绍兴市汇丰汽车销售服务有限公司,120.613458,绍兴市袍江新区中兴大道与329国道交叉口,30.094272,绍兴,,S733041,1,179,27,312000,,Z 浙江,486
0575-83790888,,嵊州市龙骏汽车销售服务有限公司,120.844295,嵊州市三江街道四海路2665号,29.586612,绍兴,,S733062,1,179,27,312400,,Z 浙江,746
0575-82050888,,绍兴上虞清风汽车销售服务有限公司,120.829023,上虞市人民西路1761号,30.026279,绍兴,,S733087,1,179,27,,,Z 浙江,844
0574-87650000,,宁波联合汽车销售服务有限公司,121.581097,宁波市江北区大庆北路513号,29.901797,宁波,,S733011,1,180,27,315020,,Z 浙江,72
0574-87892111,,宁波市康发汽车销售服务有限公司,121.580196,宁波市江东兴宁路170号,29.858322,宁波,,S733042,1,180,27,315040,,Z 浙江,238
0574-87506888,,宁波中基甬耀汽车销售服务有限公司,121.520211,宁宁波市鄞州区新城区鄞县大道西段217号,29.822505,宁波,,S733047,1,180,27,315153	    ,,Z 浙江,497
0574-25571666,,宁波明众汽车销售服务有限公司,121.449281,宁波市宁海县梅林街道梅深路20号,29.383282,宁波,,S733059,1,180,27,315609,,Z 浙江,737
0574-88685922/0574-88685923,,奉化轿辰康发汽车销售服务有限公司,121.460554,浙江省宁波市奉化市江口街道四明东路与东环路交叉口,29.712067,宁波,,S733067,1,180,27,,,Z 浙江,873
0574-58966999,,慈溪市锦星汽车销售服务有限公司,121.218627,浙江省慈溪市宗汉街道北三环西路1618号,30.212518,宁波,,S733064,1,180,27,,,Z 浙江,886
0574-87450001,,宁波元通宝通汽车有限公司,121.599365,宁波市鄞州区下应北路700号,29.820987,宁波,,S733079,1,180,27,,,Z 浙江,908
0574-83068880,,宁波轿辰康嘉汽车销售服务有限公司,121.579848,宁波市江北区庄桥街道马径汽车园内 ,29.938846,宁波,,S733065,1,180,27,,,Z 浙江,924
0574-26911666,,宁波恒众汽车销售服务有限公司,121.800464,宁波市北仑区甬江路2号,29.919082,宁波,,S733082,1,180,27,,,Z 浙江,1022
0573-82670888,,嘉兴市北方汽车贸易有限公司,120.813144,嘉兴市中环南路999号汽车商贸园品牌区专卖区2号,30.741844,嘉兴,,S733008,1,181,27,314000,,Z 浙江,242
0573-85076688,,平湖市爱众汽车销售服务有限公司,121.04,浙江省平湖市当湖街道长胜路1250号,30.69,嘉兴,,S233007,1,181,27,314200,,Z 浙江,1123
0572-2189209,,湖州长运汽车销售服务有限公司,120.113759,湖州市环城南路47号,30.861624,湖州,,S733031,1,182,27,313000,,Z 浙江,81
0572-2557000,,湖州众腾汽车销售服务有限公司,120.069870,湖州市创业大道188号4幢-6,30.881667,湖州,,S733044,1,182,27,313000,,Z 浙江,577
0572-6062999,,长兴元通汽车有限公司,119.945302,湖州市长兴县太湖街道县前东街1059-1号,31.015603,湖州,,S733068,1,182,27,,,Z 浙江,897
0513－82199922,,海门常和大众汽车销售服务有限公司,121.132873,海门市人民西路1688号,31.891711,海门,,S732049,1,208,27,226100,,Z 浙江,447
0576-86191999,,温岭市金桥汽车销售服务有限公司,121.393053,台州市温岭经济开发区九龙大道,28.409312,温岭,,S733036,1,212,27,317500,,Z 浙江,462
0573-89806666,,桐乡博众汽车销售有限公司,120.55861,桐乡市梧桐街道庆丰南路800号,30.610979,桐乡,,S733046,1,232,27,314500,,Z 浙江,580
0570-8076666,,衢州祥龙汽车有限公司,118.900384,衢州市浙西大道109号13区,28.938205,衢州,,S733043,1,247,27,324000,,Z 浙江,578
0570-4042888/0570-4042999,,江山祥宇汽车有限公司,118.681567,江山市双塔街道塔东村百廿秤自然村110号 ,28.772541,衢州,,S233003,1,247,27,,,Z 浙江,926
0573-87272888-800,,海宁市群英汽车销售服务有限公司,120.686872,海宁市经济开发区文苑路485号,30.549823,海宁,,S733049,1,250,27,314400,,Z 浙江,602
0579-86222666,,东阳市众富汽车销售服务有限公司,120.210573,浙江省东阳市世贸大道5号（国际建材城斜对面）,29.290791,东阳,,S733053,1,287,27,322100,,Z 浙江,666
