坑ID,Name,DealersID,AddressArea,Province,City,Area,Address,BaiduMapLng,BaiduMapLat,Telphone,BusinessHours,Sites,SiteID,Brand,CanTestDrive,cars,ShopSaleTel,ShopID
1221,山东省聊城市奥宝源汽贸有限公司,山东省聊城市奥宝源汽贸有限公司,,山东省,聊城市,东昌府区,聊城市开发区泰山路与滦河路交叉口,116.0764008,36.46868134,,08:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",6358877008,37150
1238,山东泰安交运集团诚运汽车销售服务有限公司,山东泰安交运集团诚运汽车销售服务有限公司,,山东省,泰安市,泰山区,山东省泰安市龙潭南路交运汽车园内,117.1247025,36.10787964,,8:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0538-8419999,37170
1239,山东泰安交运集团新泰宏运汽车销售服务有限公司,山东泰安交运集团新泰宏运汽车销售服务有限公司,,山东省,泰安市,新泰市,山东省新泰市经济开发区国贸路中段国际汽贸城,117.7443008,35.91775894,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0538-7775555,37090
1275,山西诺维兰集团运城瑞达汽车销售服务有限公司,山西诺维兰集团运城瑞达汽车销售服务有限公司,,山西省,运城市,盐湖区,山西省运城市盐湖工业园区南风大道三号,110.9573975,35.12261963,,8:00-18:00,0,0,长城%2c哈弗,1,"125,126,522",0359-8711588,14080
1273,山西省忻州汽车工业贸易有限公司,山西省忻州汽车工业贸易有限公司,,山西省,忻州市,忻府区,山西省忻州市和平西路（高速出口辅道南）,112.7278976,38.46102905,,8:30----17:30,0,0,长城%2c哈弗,1,"125,126,522",0350-3399003/3399005,14090
1270,山西欣昌林汽车服务有限公司,山西欣昌林汽车服务有限公司,,山西省,太原市,万柏林区,太原市万柏林区祠路110号汇众汽车家园院内,112.5358963,37.8288002,,8:30-18:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0351-2206333/2206355,14010
1271,山西智源冀东汽车连锁销售有限公司,山西智源冀东汽车连锁销售有限公司,,山西省,太原市,小店区,太原市太榆路15号,112.5994034,37.81098938,,8:30-18:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0351-8728000/8728200,14010
1286,陕西超达汽车销售服务有限公司,陕西超达汽车销售服务有限公司,,陕西省,西安市,未央区,西安市三桥经济技术开发区疏导线58号,108.8253021,34.3015213,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",029-62861900,61010
995,商丘宏丰汽车销售服务有限公司,商丘宏丰汽车销售服务有限公司,,河南省,商丘市,梁园区,商丘市梁园区金桥路与新兴路交叉口路东,115.6025009,34.42190933,,8:30-18:30,0,0,长城%2c哈弗,1,"125,126,522",0370-2226333,41140
996,商丘宏腾汽车销售服务有限公司,商丘宏腾汽车销售服务有限公司,,河南省,商丘市,梁园区,商丘市梁园区民主路与富康路交叉口北500米路西,115.6066971,34.45011902,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0370-3330888,41140
1294,上海东卫汽车销售服务有限公司,上海东卫汽车销售服务有限公司,,上海市,上海市,闵行区,上海市闵行区天山西路2588号,121.3386993,31.22378922,, 9:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",021-52698511,31010
1295,上海金琥汽车销售有限公司,上海金琥汽车销售有限公司,,上海市,上海市,闵行区,上海市闵行区顾戴路3333弄58号一层A区哈弗4S店,121.3556976,31.13010979,,9:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",021-54886528/54882396/54882376,31010
1142,上饶市元盛汽车销售服务有限公司,上饶市元盛汽车销售服务有限公司,,江西省,上饶市,上饶县,江西省上饶市三清山西大道58号(月亮湾汽车城),117.9076996,28.46235085,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0793-8653688/7058555,36110
896,韶关市森鑫汽车贸易有限公司,韶关市森鑫汽车贸易有限公司,,广东省,韶关市,浈江区,广东省韶关市韶南大道六公里东侧,113.5904007,24.75440025,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0751-8289926,44020
1065,邵阳市永成汽车贸易有限公司,邵阳市永成汽车贸易有限公司,,湖南省,邵阳市,双清区,湖南省邵阳市邵阳大道与建龙路交叉口之西南角,111.5170975,27.22674942,,8:20-17:30,0,0,长城%2c哈弗,1,"125,126,522",0739-5010221,43050
1395,绍兴元胜汽车有限公司,绍兴元胜汽车有限公司,,浙江省,绍兴市,越城区,浙江省绍兴市袍江工业区丁港横路37号（袍江消防大队斜对面）,120.6167984,30.08799934,,,0,0,长城%2c哈弗,1,"125,126,522,44,411",0575-89106999,33061
1396,绍兴元胜汽车有限公司诸暨分公司,绍兴元胜汽车有限公司诸暨分公司,,浙江省,绍兴市,诸暨市,诸暨市浣东街道暨东路105号,120.2873993,29.71911049,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0575-87326333,33060
897,深圳市奔爵汽车贸易有限公司,深圳市奔爵汽车贸易有限公司,,广东省,深圳市,福田区,深圳市福田区红荔西路联合华鹏汽车市场B1-2北侧A,114.038002,22.54829979,,9:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0755-83052668/83947446/83947449/83947447,44030
898,深圳市金达汽车贸易有限公司,深圳市金达汽车贸易有限公司,,广东省,深圳市,宝安区,深圳市宝安区西乡街道广深公路两侧(世纪车城)办公楼1栋一层101及3号厅1楼东侧,113.8611984,22.62270927,,09:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0755-27472015,44030
899,深圳市金达汽车贸易有限公司福永分公司,深圳市金达汽车贸易有限公司福永分公司,,广东省,深圳市,宝安区,广东省深圳市宝安区福永街道怀德南路东方车城102,113.8299026,22.66630936,,09:30-17:30,0,0,长城%2c哈弗,1,"125,126",75523000888,44031
900,深圳市龙岗区时兴实业有限公司,深圳市龙岗区时兴实业有限公司,,广东省,深圳市,龙岗区,深圳市龙岗区吉祥南路16号,114.2518997,22.71372986,,9:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0755-28697366,44030
901,深圳市鹏爵汽车贸易有限公司,深圳市鹏爵汽车贸易有限公司,,广东省,深圳市,南山区,深圳市南山区南头街道嘉进隆前海汽车城B区B02,113.927597,22.54142952,,9:40-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0755-83363000,44031
1040,十堰冠天力汽车销售有限公司,十堰冠天力汽车销售有限公司,,湖北省,十堰市,茅箭区,十堰市浙江路万通工业园,110.8200989,32.64059067,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0719-8219888,42030
1041,十堰泽丰汽车销售有限公司,十堰泽丰汽车销售有限公司,,湖北省,十堰市,郧县,湖北省十堰市郧县经济开发区茶店村,110.7109985,32.67039871,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522",0719-7520888,42030
1349,石河子市天羽汽车销售服务有限公司,石河子市天羽汽车销售服务有限公司,,新疆维吾尔自治区,石河子市,市辖区,新疆石河子市军垦汽车城186-4号,86.06109619,44.28786087,,10:20-19:40,0,0,长城%2c哈弗,1,"125,126,522,44,411",0993-7500888,65900
1030,双鸭山安盛汽车销售服务有限公司,双鸭山安盛汽车销售服务有限公司,,黑龙江省,双鸭山市,集贤县,双鸭山市集贤县河东区59委南1-9号,131.1506042,46.81843948,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0469-4939888,23050
1268,朔州市万吉祥汽车销售有限公司,朔州市万吉祥汽车销售有限公司,,山西省,朔州市,朔城区,山西省朔州市朔城区北环路车管所朔州汽车城,112.5561981,39.24327087,,8:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",400-0349-009,14060
1269,朔州市振华汽车销售有限公司,朔州市振华汽车销售有限公司,,山西省,朔州市,朔城区,山西省朔州市朔城区振华东街北侧,112.472702,39.35419083,,8:30-17:30,0,0,长城%2c哈弗,1,,0349-8855688,14060
1305,四川嘉宏汽车销售服务有限公司,四川嘉宏汽车销售服务有限公司,,四川省,成都市,青羊区,四川省成都市青羊区文家大道1号成都青羊工业集中发展区（西区）,103.9513016,30.70362091,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522",028-82877778,51011
1321,四川新艾潇汽贸有限公司,四川新艾潇汽贸有限公司,,四川省,绵阳市,涪城区,绵阳市长虹大道北段162号（车管所%2520江油方向100米）,104.7397003,31.50856018,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522",0816-2531818,51070
1082,四平中拓汽车销售服务有限公司,四平中拓汽车销售服务有限公司,吉林省%3a四平市%3a626,吉林省,四平市,,四平经济开发区大路4111-2号,124.3914032,43.17552948,,8:30-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0434-3319000,22030
1111,苏州常城汽车销售服务有限公司,苏州常城汽车销售服务有限公司,,江苏省,苏州市,相城区,江苏省苏州市相城区太阳路2988号,120.6201019,31.4218998,,8:30--17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0512-66158100,32051
1112,苏州恒通汽车销售服务有限公司,苏州恒通汽车销售服务有限公司,,江苏省,苏州市,吴中区,苏州市吴中区木渎镇中山东路162号,120.5519028,31.26412964,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0512-68126107,32050
829,宿州市力盛汽车销售有限公司,宿州市力盛汽车销售有限公司,,安徽省,宿州市,桥区,安徽省宿州经济技术开发区西昌南路汽车城,116.9785995,33.62540054,,8:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0557-3620093,34130
1031,绥化市博能汽车销售有限公司,绥化市博能汽车销售有限公司,,黑龙江省,绥化市,北林区,黑龙江省绥化市北林区科研路与2号路交叉口,126.957901,46.74753952,,08:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0455-8946688,23120
1042,随州骏马贸易有限公司,随州骏马贸易有限公司,,湖北省,随州市,曾都区,湖北省随州市经济开发区季梁大道,113.4248962,31.70965004,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0722-3301000,42130
1327,遂宁建国汽车销售服务有限公司,遂宁建国汽车销售服务有限公司,,四川省,遂宁市,船山区,遂宁市船山区中国西部现代物流港,105.5746994,30.46212959,,8:30-18:00,0,0,长城%2c哈弗,1,,0825-5819922,51090
1272,太原市长森汽车销售有限公司,太原市长森汽车销售有限公司,,山西省,太原市,小店区,山西省太原市小店区平阳路158号,112.5569992,37.7903595,,8:30-18:30,0,0,长城%2c哈弗,1,"125,126,522",0351-7421288,14010
1115,泰州市顺城汽车销售服务有限公司,泰州市顺城汽车销售服务有限公司,,江苏省,泰州市,海陵区,江苏省泰州市凤凰路街道工业园区88号,120.2261963,32.93848038,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0523-89993999,32120
1116,泰州顺骐汽车销售服务有限公司,泰州顺骐汽车销售服务有限公司,,江苏省,泰州市,海陵区,江苏省泰州市泰州大道国际汽车城279号,119.9140015,32.41310883,,8:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0523-86999666,32120
966,唐山广通汽车贸易有限公司,唐山广通汽车贸易有限公司,,河北省,唐山市,遵化市,河北省遵化市南三环与华明路交叉口,117.9641037,40.18946075,,8:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0315-6837818,13020
967,唐山力泽汽车销售服务有限公司,唐山力泽汽车销售服务有限公司,,河北省,唐山市,丰润区,河北省唐山市西外环与新机场路交叉口立交桥北侧-荣川汽车园区,118.1149979,39.67525864,,8:30-17:30,0,0,长城%2c哈弗,1,,0315-5516456,13020
968,唐山市成亚汽车贸易有限公司,唐山市成亚汽车贸易有限公司,,河北省,唐山市,路南区,唐山市路南区复兴路8号,118.2042999,39.6063385,,8:30-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0315-2969090/2968828,13020
969,唐山市世盛汽车贸易有限公司,唐山市世盛汽车贸易有限公司,河北省%3a唐山市%3a70,河北省,唐山市,,唐山市高新区大庆道109号,118.165802,39.70191956,,8:20-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0315-5390999,13020
1255,滕州市亿盟汽车销售服务有限公司,滕州市亿盟汽车销售服务有限公司,,山东省,枣庄市,滕州市,山东省滕州市龙泉南路机动车检验检测中心路南,117.2005005,35.06927109,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0632-5256998,37040
1336,天津乐达汽车销售服务有限公司,天津乐达汽车销售服务有限公司,,天津市,天津市,津南区,天津市津南区葛万公路与天津大道交叉口滨海盛世国际汽车园1号厅,117.5082016,38.98263931,,8:30-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",022-28621999/28621666,12011
1337,天津乐达汽车销售服务有限公司哈弗店,天津乐达汽车销售服务有限公司哈弗店,,天津市,天津市,津南区,天津市津南区葛万公路与天津大道交叉口滨海盛世国际汽车园1号厅,117.5082016,38.98263931,,8:30-17:30,0,0,长城%2c哈弗,1,,022-28621999/28621666,12011
1338,天津铭信汽车销售服务有限公司,天津铭信汽车销售服务有限公司,,天津市,天津市,滨海新区,天津市塘沽区新北路4668号创新创业园27-A,117.6735001,39.07162857,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",022-25223567,12011
1339,天津市北轻汽商贸有限公司,天津市北轻汽商贸有限公司,,天津市,天津市,南开区,天津市南开区复康路196号王顶堤天津汽车城,117.1335983,39.10440826,,8:00-18:00,0,0,长城%2c哈弗,1,,022-23795459 / 400-678-6822,12010
1340,天津市北轻汽商贸有限公司北辰分公司,天津市北轻汽商贸有限公司北辰分公司,,天津市,天津市,北辰区,天津市北辰区龙洲道与外环西路交口韩家墅汽贸园A区1号,117.1108017,39.21181107,,8:00-18:00,0,0,长城%2c哈弗,1,,022-60988981/022-60988982,12011
1341,天津鑫现汽车贸易有限公司,天津鑫现汽车贸易有限公司,天津%3a天津市%3a22,天津,天津市,,天津市西青区西青道273号（交通技术学院旁）,117.078598,39.1554985,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",022-87915866/87915926,12010
1342,天津信达汽车销售服务有限公司,天津信达汽车销售服务有限公司,天津%3a天津市%3a22,天津,天津市,,天津市西青区中北镇卉康道12号,117.0859985,39.12195969,,9:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",022-83741999,12011
1043,天门骏马贸易有限公司,天门骏马贸易有限公司,,湖北省,天门市,市辖区,湖北省天门市小板镇金科村三乡路陆宇汽车大市场内,113.1938019,30.61252975,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126",7285330222,42900
867,天水银通汽车贸易有限责任公司,天水银通汽车贸易有限责任公司,,甘肃省,天水市,秦州区,甘肃省天水市秦州区岷山路,105.7612991,34.58647156,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0938-8389869,62050
1165,铁岭市兴鑫远汽车销售服务有限公司,铁岭市兴鑫远汽车销售服务有限公司,,辽宁省,铁岭市,银州区,辽宁省铁岭市经济开发区机动车交易市场园区帽山街8号(铁岭物流城),123.839798,42.27560043,,08:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",024-74293999,21120
1084,通化医药高新区隆升汽车销售服务有限公司,通化医药高新区隆升汽车销售服务有限公司,,吉林省,通化市,东昌区,吉林省通化市医药高新区道口东行500米,125.9425964,41.7364006,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0435-3377555/666,22050
1180,通辽市通华投资有限责任公司,通辽市通华投资有限责任公司,,内蒙古自治区,通辽市,科尔沁区,内蒙古通辽市霍林河大街东段%2520通郑公路一公里处%2520利丰汽贸园区,122.3219986,43.64297867,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0475-6380954,15050
1181,通辽市昱达吉汽车贸易有限公司,通辽市昱达吉汽车贸易有限公司,,内蒙古自治区,通辽市,科尔沁区,内蒙古通辽市开发区创业大道瑞丰物流园北1号（居然之家北100米路西）哈弗汽车,122.2275009,43.65840912,,8:00-17:00,0,0,长城%2c哈弗,1,"44,411",0475-6196661,15050
826,铜陵市长弗汽车销售有限公司,铜陵市长弗汽车销售有限公司,,安徽省,铜陵市,郊区,铜陵市铜都大道中段4837号,117.8046036,30.90409088,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0562-8822666,34070
827,铜陵市长瑞汽车销售有限公司,铜陵市长瑞汽车销售有限公司,,安徽省,铜陵市,狮子山区,安徽省铜陵市芜铜路（西湖段）尾沙库盛友国际汽车城10号4S店,117.8687973,30.95331001,,8:30-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0562-6866999,34070
934,铜仁市升源汽车销售服务有限责任公司,铜仁市升源汽车销售服务有限责任公司,,贵州省,铜仁市,万山区,贵州省铜仁市万山区谢桥唐家寨火焰村,109.2287979,27.78955078,,08:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0856-8928888,52220
853,万国（福建）投资集团有限公司,万国（福建）投资集团有限公司,,福建省,厦门市,湖里区,福建省厦门市湖里区中埔村机场路口往出岛方向200米,118.1473007,24.48123932,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0592-5623166/6369366,35020
839,万国（福建）投资集团有限公司福州分公司,万国（福建）投资集团有限公司福州分公司,,福建省,福州市,闽侯县,福州市闽侯县尚干镇后村村祥通路5号,119.3798981,25.9246006,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522",0591-22271117,35010
854,万国（福建）投资集团有限公司厦门集美经营部,万国（福建）投资集团有限公司厦门集美经营部,福建省%3a厦门市%3a1213,福建省,厦门市,,厦门市集美区珩圣路集美汽车物流中心（厦门北站旁）,118.0805969,24.64237976,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0592-6369366,35020
840,万国（福州）汽车贸易有限公司,万国（福州）汽车贸易有限公司,,福建省,福州市,闽侯县,福州市闽侯县尚干镇后村村祥通路5号,119.3798981,25.9246006,,8:30-18.00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0591-22265599,35010
1241,威海福骋汽车贸易有限公司,威海福骋汽车贸易有限公司,,山东省,威海市,市辖区,威海市环翠区温泉镇冶口金蚂蚁汽车广场9号,122.143898,37.37493134,,8:30-18:00,0,0,长城%2c哈弗,1,,0631-5365000,37081
1246,潍坊市新东联汽车贸易有限公司,潍坊市新东联汽车贸易有限公司,,山东省,潍坊市,奎文区,潍坊市奎文区潍洲路金宝乐园南行500米路西,119.1334991,36.6581192,,8:00-18:00,0,0,长城%2c哈弗,1,"125,126,522",0536-2119588/2247398,37071
1285,渭南市源康汽车服务有限公司,渭南市源康汽车服务有限公司,,陕西省,渭南市,临渭区,陕西省渭南高新区东风大街西段51号,109.4403992,34.50918961,,8:50-18:00,0,0,长城%2c哈弗,1,,0913-2361555,61050
1401,温州元胜汽车有限公司乐清分公司,温州元胜汽车有限公司乐清分公司,,浙江省,温州市,乐清市,浙江省乐清市城南街道宁康西路,120.9686966,28.1131897,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522",0577-61600711,33031
1402,温州元胜汽车有限公司瑞安分公司,温州元胜汽车有限公司瑞安分公司,,浙江省,温州市,瑞安市,浙江省瑞安市莘塍街道董二村1号,120.6850967,27.78713989,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522",0577-58907573,33031
1375,文山文博汽车销售服务有限公司,文山文博汽车销售服务有限公司,,云南省,文山壮族苗族自治州,文山市,云南省文山市文砚路（三鑫职业技术学院对面）,104.2810974,23.35621071,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0876-2660777,53260
1182,乌海市宏兴汽车销售有限责任公司,乌海市宏兴汽车销售有限责任公司,,内蒙古自治区,乌海市,海勃湾区,内蒙古自治区乌海市林荫大道以北嘉航公司以东,106.8274994,39.70782852,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0473-2052000/5867777,15030
1118,无锡市万盛汽车销售服务有限公司,无锡市万盛汽车销售服务有限公司,,江苏省,无锡市,滨湖区,无锡市金城东路290号东方汽车城新城A9座,120.4101028,31.56797028,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0510-82129111/82129333,32020
1119,无锡市中正汽车销售服务有限公司,无锡市中正汽车销售服务有限公司,江苏省%3a无锡市%3a858,江苏省,无锡市,,江苏省无锡市北塘区江海东路12号,120.3169022,31.60915947,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0510-82137098,32020
1113,吴江市鑫和汽车销售服务有限公司,吴江市鑫和汽车销售服务有限公司,,江苏省,苏州市,吴江区,江苏省吴江市松陵镇八坼社区交通北路35号,120.6572037,31.16986084,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0512-63341988,32051
928,梧州市钊尚汽车销售有限责任公司,梧州市钊尚汽车销售有限责任公司,,广西壮族自治区,梧州市,万秀区,梧州市莲花山骨鱼冲（原旧机动车交易中内）,111.3363037,23.51522064,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0774-2031688,45040
1045,武汉骏马聚城汽车销售有限公司,武汉骏马聚城汽车销售有限公司,,湖北省,武汉市,东西湖区,湖北省武汉市东西湖区养殖银潭路东、马池路南,114.2847977,30.67925072,,08:30-17:30,0,0,长城%2c哈弗,1,"125,126,522",027-83918556,42010
1046,武汉骏马众城汽车销售有限公司,武汉骏马众城汽车销售有限公司,,湖北省,武汉市,汉阳区,武汉市汉阳区汉阳大道390号(武汉市汉阳区仙山社区周湾特8号),114.2554016,30.55798912,,08:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",027-84849909,42010
1047,武汉市博宇贸易有限责任公司,武汉市博宇贸易有限责任公司,,湖北省,武汉市,黄陂区,湖北省武汉市黄陂区盘龙经济开发区汉口北大道88号,114.3125992,30.70157051,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126",027-82639423,42011
1048,武汉市源华汽车服务有限公司,武汉市源华汽车服务有限公司,,湖北省,武汉市,江夏区,武汉市江夏区藏龙岛凤凰大道16号,114.4452972,30.43353081,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",027-50757750,42010
1049,武汉圆圆方汽车有限公司,武汉圆圆方汽车有限公司,,湖北省,武汉市,东西湖区,武汉市东西湖区金银湖街环湖中路东、田园东路北A-2栋1层1室（11）,114.2155991,30.64559937,,9:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",027-83091111,42011
869,武威金仕恒泰汽车销售有限公司,武威金仕恒泰汽车销售有限公司,,甘肃省,武威市,凉州区,武威市凉州区城西沿金色大道连接线段金沙社区西侧,102.7093964,37.92763901,,09:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0935-2356018,62060
1287,西安超达汽车销售服务有限公司,西安超达汽车销售服务有限公司,,陕西省,西安市,未央区,陕西省西安市未央区三桥镇西部国际车城内,108.8237991,34.29985046,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",029-85575800,61010
1288,西安市源康工贸有限责任公司,西安市源康工贸有限责任公司,,陕西省,西安市,未央区,陕西省西安市经济开发区凤城五路C5区,108.9487,34.3360405,,9:00-18:00,0,0,长城%2c哈弗,1,,029-86563133,61010
1289,西安真诚汽车销售服务有限公司,西安真诚汽车销售服务有限公司,,陕西省,西安市,雁塔区,西安市雁塔区科技西路66号鱼华工业园,108.8880005,34.24586105,,9:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",029-62390000,61010
1376,西双版纳超达汽车销售服务有限公司,西双版纳超达汽车销售服务有限公司,,云南省,西双版纳傣族自治州,景洪市,西双版纳景洪市（嘎东片区）南溪大道5号,100.9272995,22.11141014,,8:30-17:30,0,0,长城%2c哈弗,1,,0691-2120665,53280
1184,锡林郭勒盟顺达龙腾汽车销售服务有限公司,锡林郭勒盟顺达龙腾汽车销售服务有限公司,,内蒙古自治区,锡林郭勒盟,锡林浩特市,内蒙古自治区锡林浩特市经济开发区二连路火车站北1000米,116.0378036,43.92705917,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0479-2773131,15250
1185,锡林郭勒盟顺平汽贸有限公司,锡林郭勒盟顺平汽贸有限公司,,内蒙古自治区,锡林郭勒盟,锡林浩特市,锡林浩特市火车站北民禾物流园区内,116.1369019,44.07896042,,8:30-17:30,0,0,长城%2c哈弗,1,,0479-8289999,15250
